,stabilizer.yaw,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,time,stateEstimate.x,stateEstimate.y,stateEstimate.z
0,89.96810150146484,0.002185567282140255,-0.01726987585425377,-0.007220203056931496,33409,,,
1,,,,,33410,1.4129912853240967,3.0020463466644287,0.20215773582458496
2,89.96705627441406,0.002888272749260068,-0.017260374501347542,-0.007370529230684042,33509,,,
3,,,,,33510,1.4134466648101807,3.001617193222046,0.20177258551120758
4,89.9702377319336,-0.0024567418731749058,-0.01630328595638275,-0.005089378450065851,33609,,,
5,,,,,33610,1.408040165901184,2.999485492706299,0.2054007202386856
6,89.9141845703125,-0.0006720981327816844,-0.008619553409516811,-0.0037423348985612392,33709,,,
7,,,,,33710,1.4083515405654907,2.9980580806732178,0.21037094295024872
8,90.7336654663086,0.0036072805523872375,0.01623143069446087,0.07683228701353073,33809,,,
9,,,,,33810,1.407861351966858,2.9988200664520264,0.21289217472076416
10,91.26945495605469,0.016163866966962814,0.14858435094356537,0.2033805549144745,33909,,,
11,,,,,33910,1.4045753479003906,3.006526231765747,0.22299544513225555
12,91.69774627685547,0.029893171042203903,0.22505977749824524,0.2921234369277954,34009,,,
13,,,,,34010,1.40414559841156,3.0291411876678467,0.2528257369995117
14,91.64143371582031,0.05274241417646408,0.2642024755477905,0.2712368071079254,34109,,,
15,,,,,34110,1.415226936340332,3.0547258853912354,0.27506181597709656
16,91.50963592529297,0.10030441731214523,0.2240884155035019,0.20931291580200195,34209,,,
17,,,,,34210,1.4485247135162354,3.0688867568969727,0.27533158659935
18,91.5277099609375,0.11678442358970642,0.18757177889347076,0.20148831605911255,34309,,,
19,,,,,34310,1.4667967557907104,3.102757453918457,0.31588536500930786
20,91.66584014892578,0.10764408856630325,0.1096898764371872,0.16943219304084778,34409,,,
21,,,,,34410,1.4828063249588013,3.10495662689209,0.3068673312664032
22,91.63844299316406,0.07496725022792816,0.04031811282038689,0.13593371212482452,34509,,,
23,,,,,34510,1.4913396835327148,3.100587844848633,0.29546499252319336
24,91.62140655517578,0.03036152757704258,0.02735397405922413,0.1669245809316635,34609,,,
25,,,,,34610,1.4934494495391846,3.119316577911377,0.339491069316864
26,91.59442901611328,-0.01932152546942234,0.026665501296520233,0.2046109288930893,34709,,,
27,,,,,34710,1.4806007146835327,3.1326358318328857,0.3829268217086792
28,91.55313110351562,-0.04791642725467682,0.02228926308453083,0.21310287714004517,34809,,,
29,,,,,34810,1.471176028251648,3.134983539581299,0.4071529805660248
