,stabilizer.yaw,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,time,stateEstimate.x,stateEstimate.y,stateEstimate.z
182,89.5915298461914,0.008368715643882751,0.024667412042617798,0.04627212509512901,27108,,,
183,,,,,27109,1.4223586320877075,3.082094669342041,0.9002254605293274
184,89.6786880493164,0.027986660599708557,0.031124629080295563,0.054174039512872696,27208,,,
185,,,,,27209,1.4249833822250366,3.0737967491149902,0.8966121077537537
186,89.99337768554688,0.14676323533058167,0.1573500782251358,0.05295548960566521,27308,,,
187,,,,,27309,1.4297789335250854,3.0839431285858154,0.9125656485557556
188,89.52963256835938,0.27490609884262085,0.2978745698928833,0.05494698882102966,27408,,,
189,,,,,27409,1.442428708076477,3.1131691932678223,0.9366803169250488
190,89.19432067871094,0.4233437478542328,0.4045987129211426,0.03060769848525524,27508,,,
191,,,,,27509,1.4960509538650513,3.1388213634490967,0.935758113861084
192,89.11268615722656,0.5380563735961914,0.4485161304473877,0.0064324489794671535,27608,,,
193,,,,,27609,1.568230152130127,3.1584460735321045,0.9144484996795654
194,89.16846466064453,0.5599112510681152,0.48073264956474304,0.009233669377863407,27708,,,
195,,,,,27709,1.6123583316802979,3.1912648677825928,0.9032210111618042
196,89.32310485839844,0.510026752948761,0.4971493184566498,0.027108656242489815,27808,,,
197,,,,,27809,1.6444047689437866,3.2304089069366455,0.9028236865997314
198,89.52690124511719,0.4323124587535858,0.4895183742046356,0.053156979382038116,27908,,,
199,,,,,27909,1.6750723123550415,3.26373553276062,0.9032984375953674
200,89.67727661132812,0.3521858751773834,0.47312790155410767,0.06393156200647354,28008,,,
201,,,,,28009,1.700740098953247,3.2937912940979004,0.9003791809082031
202,89.8582534790039,0.27978551387786865,0.4645373821258545,0.05423576757311821,28108,,,
203,,,,,28109,1.712806224822998,3.3275485038757324,0.9049903154373169
204,89.90161895751953,0.23621800541877747,0.4552602171897888,0.0418890155851841,28208,,,
205,,,,,28209,1.727023959159851,3.356576442718506,0.9036379456520081
206,89.93121337890625,0.22134719789028168,0.44340306520462036,0.02854624018073082,28308,,,
207,,,,,28309,1.7506718635559082,3.3798975944519043,0.8953983187675476
208,90.04326629638672,0.2183454930782318,0.4353022575378418,0.03139318525791168,28408,,,
209,,,,,28409,1.7690311670303345,3.4028282165527344,0.8912992477416992
210,90.08963775634766,0.23060187697410583,0.43872687220573425,0.04951385781168938,28508,,,
211,,,,,28509,1.7948901653289795,3.4322986602783203,0.8978248834609985
212,90.07221984863281,0.2404024451971054,0.44826817512512207,0.05358358100056648,28608,,,
213,,,,,28609,1.8226016759872437,3.4653167724609375,0.9062924385070801
214,90.13269805908203,0.22777408361434937,0.45766445994377136,0.046506479382514954,28708,,,
215,,,,,28709,1.837124228477478,3.499124765396118,0.9094142317771912
216,90.1947021484375,0.2030734121799469,0.46149030327796936,0.03954866901040077,28808,,,
217,,,,,28809,1.8485413789749146,3.5319571495056152,0.9088268280029297
218,90.37272644042969,0.16056059300899506,0.4562893211841583,0.03675122931599617,28908,,,
219,,,,,28909,1.8497047424316406,3.569382667541504,0.9135167598724365
220,90.59963989257812,0.12009356170892715,0.44914695620536804,0.04428286850452423,29008,,,
221,,,,,29009,1.8462765216827393,3.6082522869110107,0.9201162457466125
222,90.80928039550781,0.099205881357193,0.4391370713710785,0.06810024380683899,29108,,,
223,,,,,29109,1.8497841358184814,3.65921950340271,0.9491382837295532
224,90.7876968383789,0.07783174514770508,0.3931613564491272,0.06397352367639542,29208,,,
225,,,,,29209,1.8367220163345337,3.6932287216186523,0.9572954773902893
226,90.68681335449219,0.08448944240808487,0.3555273711681366,0.060704268515110016,29308,,,
227,,,,,29309,1.840034008026123,3.73669171333313,0.9911490678787231
228,90.61844635009766,0.10808704793453217,0.3156442642211914,0.05867356061935425,29408,,,
229,,,,,29409,1.8518197536468506,3.7717607021331787,1.0227190256118774
230,90.55754852294922,0.12594887614250183,0.2726607620716095,0.033056218177080154,29508,,,
231,,,,,29509,1.8623054027557373,3.801694393157959,1.0502452850341797
232,90.45433044433594,0.1412964165210724,0.22929233312606812,0.01600431278347969,29608,,,
233,,,,,29609,1.8772066831588745,3.8256659507751465,1.0709370374679565
234,90.41334533691406,0.1467350870370865,0.1885923445224762,-0.008714234456419945,29708,,,
235,,,,,29709,1.893638253211975,3.841468572616577,1.0846246480941772
236,90.34864807128906,0.12541739642620087,0.13899631798267365,-0.031623490154743195,29808,,,
237,,,,,29809,1.8950603008270264,3.8422768115997314,1.0835868120193481
238,90.29371643066406,0.10864069312810898,0.10682003200054169,-0.044425297528505325,29908,,,
239,,,,,29909,1.9047739505767822,3.8422963619232178,1.082757830619812
240,90.23119354248047,0.09290141612291336,0.0855107307434082,-0.06110483780503273,30008,,,
241,,,,,30009,1.9132027626037598,3.8362038135528564,1.0737119913101196
