,stabilizer.yaw,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,time
0,89.99456787109375,0.18885844945907593,-0.013163863681256771,-0.017054740339517593,0.004819356836378574,24137
1,89.99246215820312,0.18831659853458405,-0.015781261026859283,-0.017196455970406532,0.004413051996380091,24237
2,89.9981689453125,0.19120575487613678,-0.015103758312761784,-0.011415279470384121,0.006211194675415754,24337
3,90.5546875,0.1921270787715912,-0.01129722036421299,-0.003568100742995739,0.021983738988637924,24437
4,91.44163513183594,0.1969510316848755,0.0004877715546172112,0.026564208790659904,0.12031757831573486,24537
5,91.94072723388672,0.20668268203735352,0.05154060944914818,0.16549192368984222,0.18985551595687866,24637
6,92.14569091796875,0.2418891042470932,0.07859644293785095,0.24963189661502838,0.2599157989025116,24737
7,92.36396026611328,0.27889859676361084,0.10524462163448334,0.29255789518356323,0.25698307156562805,24837
8,92.54727172851562,0.2707541286945343,0.09424549341201782,0.26141905784606934,0.1917477250099182,24937
9,92.71119689941406,0.22243811190128326,0.02954186126589775,0.2389472872018814,0.12175813317298889,25037
10,92.789306640625,0.2839261591434479,0.06443937122821808,0.16477133333683014,0.16761812567710876,25137
11,92.8226547241211,0.2932482361793518,0.08827371895313263,0.05193817988038063,0.18416176736354828,25237
12,92.6212158203125,0.311463862657547,0.13604411482810974,-0.03738873824477196,0.19513727724552155,25337
13,92.26824951171875,0.35678762197494507,0.138454869389534,-0.0682828277349472,0.22162501513957977,25437
14,92.04121398925781,0.3374081552028656,0.05536476895213127,-0.03905852138996124,0.19136656820774078,25537
15,91.95771789550781,0.30568727850914,-0.04326554760336876,0.013048043474555016,0.16266107559204102,25637
16,91.86323547363281,0.33466100692749023,-0.05396455526351929,0.03513346612453461,0.18187257647514343,25737
17,91.71012115478516,0.3837206959724426,-0.0020859804935753345,0.014056120999157429,0.217561736702919,25837
18,91.64024353027344,0.43120214343070984,0.06465005874633789,-0.019025560468435287,0.24010369181632996,25937
19,91.6252670288086,0.4782105088233948,0.11020862311124802,-0.049017809331417084,0.24515683948993683,26037
20,91.57693481445312,0.5208431482315063,0.11088740825653076,-0.05834532901644707,0.22956442832946777,26137
21,91.50536346435547,0.559952974319458,0.07300416380167007,-0.04125872254371643,0.20725812017917633,26237
22,91.46143341064453,0.5971533060073853,0.027259143069386482,-0.02508109249174595,0.1832561492919922,26337
23,91.34320068359375,0.620843768119812,-0.011568182148039341,-0.008547616191208363,0.1593947857618332,26437
24,91.19982147216797,0.6467762589454651,-0.06033237650990486,0.024723844602704048,0.13282962143421173,26537
25,91.08804321289062,0.6681524515151978,-0.09053883701562881,0.05720794200897217,0.10889339447021484,26637
26,90.97721862792969,0.6799654364585876,-0.10021084547042847,0.07472016662359238,0.09903448075056076,26737
27,90.7930679321289,0.6864676475524902,-0.09618626534938812,0.07970675081014633,0.10087011754512787,26837
28,90.66300964355469,0.6930861473083496,-0.07864737510681152,0.07944944500923157,0.11507821828126907,26937
29,90.53675842285156,0.6966045498847961,-0.058209311217069626,0.07685437053442001,0.1070665568113327,27037
30,90.37757110595703,0.6988013982772827,-0.047227971255779266,0.07586100697517395,0.0883222445845604,27137
31,90.31455993652344,0.7025671005249023,-0.04631061479449272,0.08645229041576385,0.0976841077208519,27237
32,90.26106262207031,0.7078093886375427,-0.052421946078538895,0.0980987697839737,0.08933305740356445,27337
33,90.08089447021484,0.7099775075912476,-0.05952752009034157,0.10973162204027176,0.07463084161281586,27437
34,90.0606460571289,0.7138844132423401,-0.06851863116025925,0.12260421365499496,0.08725840598344803,27537
35,90.0765609741211,0.722908616065979,-0.06441185623407364,0.12698295712471008,0.1034502238035202,27637
36,89.98975372314453,0.7295284867286682,-0.053134139627218246,0.11342283338308334,0.10108879953622818,27737
37,89.88868713378906,0.722627580165863,-0.04088383540511131,0.08308932185173035,0.09182267636060715,27837
38,89.89431762695312,0.7200087904930115,-0.04857940971851349,0.06110940873622894,0.08789653331041336,27937
39,90.00437927246094,0.7236399054527283,-0.04081204533576965,0.04645173251628876,0.09316475689411163,28037
40,89.98707580566406,0.7138059735298157,-0.035190172493457794,0.01660064235329628,0.08245787769556046,28137
41,90.09600067138672,0.7121910452842712,-0.03157038241624832,0.0019073790172114968,0.08427946269512177,28237
42,90.070068359375,0.711462140083313,-0.018323080614209175,-0.012080557644367218,0.09401796013116837,28337
43,90.09220886230469,0.7150583267211914,-0.008259757421910763,-0.01969817467033863,0.10074852406978607,28437
44,90.1002426147461,0.7191652059555054,0.0005763355875387788,-0.026735953986644745,0.11404920369386673,28537
45,90.03787231445312,0.7213706374168396,0.008233561180531979,-0.04246338829398155,0.1189342811703682,28637
46,89.97403717041016,0.728424072265625,0.02021121419966221,-0.051039449870586395,0.11383064836263657,28737
47,89.91184997558594,0.7323780059814453,0.03102239966392517,-0.05870921164751053,0.11661307513713837,28837
48,89.82300567626953,0.7362615466117859,0.032128285616636276,-0.07114335149526596,0.10848390311002731,28937
49,89.8001937866211,0.7437635064125061,0.03023683652281761,-0.07608529180288315,0.12062082439661026,29037
50,89.778564453125,0.74542236328125,0.03113320656120777,-0.06926409155130386,0.11357854306697845,29137
51,89.76319885253906,0.7471569776535034,0.03490437567234039,-0.05882571265101433,0.09921087324619293,29237
52,89.72736358642578,0.7474172115325928,0.03243502601981163,-0.05069830268621445,0.09998248517513275,29337
53,89.79551696777344,0.7481869459152222,0.03244955837726593,-0.04306473955512047,0.10729727149009705,29437
54,89.84970092773438,0.7518498301506042,0.02874463051557541,-0.03806383162736893,0.10857310891151428,29537
55,89.85669708251953,0.7565878629684448,0.024781525135040283,-0.03398748114705086,0.10700590908527374,29637
56,89.85212707519531,0.7576521039009094,0.017621027305722237,-0.029216324910521507,0.10984555631875992,29737
57,89.87199401855469,0.7625932097434998,0.019837548956274986,-0.02875690534710884,0.09658151865005493,29837
58,89.86495208740234,0.7626189589500427,0.029216701164841652,-0.0346691720187664,0.10076028853654861,29937
59,89.85433959960938,0.7561959028244019,0.026992594823241234,-0.045522432774305344,0.0952913835644722,30037
60,89.80733489990234,0.7568705081939697,0.019796693697571754,-0.056129466742277145,0.10025661438703537,30137
61,89.81797790527344,0.7424067854881287,0.0019658280070871115,-0.07269171625375748,0.09901656210422516,30237
62,89.83804321289062,0.7395326495170593,0.0012725751148536801,-0.07644235342741013,0.098202183842659,30337
63,89.87980651855469,0.7286087274551392,0.007330683059990406,-0.08878787606954575,0.09652576595544815,30437
64,89.92662811279297,0.7322906255722046,0.021706800907850266,-0.08028348535299301,0.09638478606939316,30537
65,89.94628143310547,0.7407809495925903,0.06253128498792648,-0.07432239502668381,0.11099013686180115,30637
66,89.97057342529297,0.7464572787284851,0.07501960545778275,-0.06965059787034988,0.11892593652009964,30737
67,89.9583969116211,0.7302465438842773,0.03915887698531151,-0.08496632426977158,0.12084697186946869,30837
68,89.93644714355469,0.7365792989730835,0.01926305703818798,-0.0894787460565567,0.121066153049469,30937
69,89.82064056396484,0.7514704465866089,0.03025713935494423,-0.0910961925983429,0.12705686688423157,31037
70,89.72754669189453,0.7701503038406372,0.06301155686378479,-0.0796990692615509,0.1210441067814827,31137
71,89.68720245361328,0.7906748652458191,0.081822469830513,-0.0750758945941925,0.12609009444713593,31237
72,89.71233367919922,0.818936288356781,0.07308746129274368,-0.051382001489400864,0.11620794236660004,31337
73,89.7821273803711,0.8373614549636841,0.09453193098306656,-0.050746358931064606,0.10643112659454346,31437
74,89.83329010009766,0.8411993384361267,0.1376073956489563,-0.06183704361319542,0.07820363342761993,31537
75,89.89474487304688,0.8484575748443604,0.20543821156024933,-0.05527122691273689,0.07660039514303207,31637
76,89.97325134277344,0.8429260849952698,0.26485317945480347,-0.04211397096514702,0.07098595798015594,31737
77,90.0585708618164,0.8257016539573669,0.29655033349990845,-0.04359402507543564,0.06331036984920502,31837
78,90.14521026611328,0.7934960722923279,0.2727219760417938,-0.06452116370201111,0.052522338926792145,31937
79,90.22306823730469,0.7617737650871277,0.22920021414756775,-0.08682803064584732,0.048115432262420654,32037
80,90.24483489990234,0.7503084540367126,0.19647257030010223,-0.08095043897628784,0.05880701169371605,32137
81,90.31420135498047,0.760746419429779,0.1856357753276825,-0.05042543634772301,0.09733659774065018,32237
82,90.36580657958984,0.7663097381591797,0.1581082046031952,-0.029929112643003464,0.11897608637809753,32337
83,90.36917877197266,0.7872920036315918,0.13809922337532043,-0.003554729977622628,0.12781363725662231,32437
84,90.34136199951172,0.7833035588264465,0.08529310673475266,-0.009855044074356556,0.1264607012271881,32537
85,90.27898406982422,0.7940810918807983,0.059652574360370636,-0.005716358777135611,0.1291692703962326,32637
86,90.22920989990234,0.7970497608184814,0.04212750867009163,-0.012212835252285004,0.10168618708848953,32737
87,90.1571044921875,0.8117834329605103,0.05671260505914688,-0.008215796202421188,0.10871189832687378,32837
88,90.1673583984375,0.8364773392677307,0.09615108370780945,-0.005504024215042591,0.11526686698198318,32937
89,90.2740249633789,0.8263483643531799,0.0938965454697609,-0.03219971805810928,0.09915830940008163,33037
90,90.38362884521484,0.8461852073669434,0.12176260352134705,-0.04316362366080284,0.10443587601184845,33137
91,90.43013000488281,0.8486838936805725,0.13558006286621094,-0.06052686646580696,0.09371417760848999,33237
92,90.40093231201172,0.8611769676208496,0.1545349359512329,-0.06124875321984291,0.08885949850082397,33337
93,90.37026977539062,0.8622795939445496,0.156035915017128,-0.06654861569404602,0.06707838922739029,33437
94,90.35015106201172,0.8541895151138306,0.14883998036384583,-0.07310159504413605,0.04930347949266434,33537
95,90.30499267578125,0.8602946996688843,0.1446535885334015,-0.06560324132442474,0.06329912692308426,33637
96,90.30493927001953,0.8551058769226074,0.1249542087316513,-0.06872125715017319,0.06863564997911453,33737
97,90.36338806152344,0.8557966947555542,0.1181303858757019,-0.06639189273118973,0.06238865852355957,33837
98,90.4776611328125,0.8575934767723083,0.11682789027690887,-0.060122668743133545,0.059651073068380356,33937
99,90.54510498046875,0.8592603206634521,0.12062755972146988,-0.049042269587516785,0.07295101881027222,34037
100,90.64005279541016,0.8689096570014954,0.13653607666492462,-0.03501562774181366,0.08640125393867493,34137
101,90.67292785644531,0.8784541487693787,0.1509048342704773,-0.02285538613796234,0.07984926551580429,34237
102,90.70722198486328,0.8785756230354309,0.15255554020404816,-0.022242894396185875,0.05574863776564598,34337
103,90.71025848388672,0.8726484775543213,0.1433926373720169,-0.02527695894241333,0.05693669989705086,34437
104,90.69895935058594,0.8703628182411194,0.12487008422613144,-0.027707595378160477,0.05890212953090668,34537
105,90.65999603271484,0.8687065839767456,0.11296563595533371,-0.028921829536557198,0.06630459427833557,34637
106,90.61203002929688,0.8668500185012817,0.09824048727750778,-0.029228663071990013,0.06948777288198471,34737
107,90.5438461303711,0.8702765107154846,0.09289488941431046,-0.01736007258296013,0.07453715801239014,34837
108,90.37699890136719,0.872151792049408,0.09913194179534912,0.0037774224765598774,0.07414307445287704,34937
109,90.21873474121094,0.8769163489341736,0.09802055358886719,0.02166513353586197,0.060180965811014175,35037
110,90.1475601196289,0.8732882142066956,0.09265298396348953,0.033312246203422546,0.04328661412000656,35137
111,90.0270004272461,0.874711811542511,0.09798821806907654,0.04089822247624397,0.048954665660858154,35237
112,89.84496307373047,0.8791679739952087,0.09263685345649719,0.04603021591901779,0.059522323310375214,35337
113,89.66630554199219,0.8956683278083801,0.09366613626480103,0.05315924063324928,0.07505246251821518,35437
114,89.48110961914062,0.8985491394996643,0.07801986485719681,0.04527781531214714,0.078340545296669,35537
115,89.2870864868164,0.8950709104537964,0.05567286163568497,0.0300687737762928,0.03763919323682785,35637
116,89.11753845214844,0.8979184627532959,0.03956788405776024,0.021853838115930557,0.039715949445962906,35737
117,89.00946044921875,0.8958216309547424,0.022055871784687042,0.020651748403906822,0.0356031134724617,35837
118,88.9068374633789,0.9005348682403564,0.014958440326154232,0.028608426451683044,0.044343214482069016,35937
119,88.85994720458984,0.9104935526847839,0.02197224646806717,0.04264027252793312,0.05964437872171402,36037
120,88.72786712646484,0.923234224319458,0.035497382283210754,0.05501074716448784,-0.017488902434706688,36137
121,88.65140533447266,0.9064914584159851,0.03317994996905327,0.04966657608747482,-0.2303679883480072,36237
122,88.56173706054688,0.8657094240188599,0.02424365095794201,0.04016907140612602,-0.4235537350177765,36337
